lat1,lng1,lat2,lng2,distancia_grados,distancia_km
16.407476,-92.291041,16.365524,-92.363457,0.08369018676044639,9.316391590172891
21.348264,-99.265794,21.316316,-99.180008,0.0915418620085903,10.190440078796271
19.886202,-103.886648,19.873528,-103.90667,0.02369621826369083,2.6378630171140633
20.376651,-100.659359,20.395856,-100.628394,0.03643711363431052,4.056179489771447
17.782099,-93.906999,17.833225,-93.933403,0.057541629208773454,6.40553416352066
21.666243,-102.0599,21.681194,-102.020075,0.04253895892002374,4.735436906977043
15.788036,-92.008582,15.846888,-91.969305,0.07075479229705835,7.876423478508535
16.294295,-95.411491,16.274917,-95.304111,0.10911448704914675,12.146624698311015
15.9287,-96.498339,15.980164,-96.4599,0.0642347259432144,7.150609691998627
19.433664,-99.436044,19.42613,-99.42645,0.01219860614987864,1.35794883660449
15.443077,-92.136274,15.390277,-92.184833,0.07173434659213032,7.985467462635947
18.088494,-97.874339,18.083944,-97.916277,0.042184100606733055,4.695934079541523
20.806921,-98.75183,20.786694,-98.725485,0.033214312487232354,3.6974172660787055
20.70683,-97.352904,20.701747,-97.315825,0.037425781621755805,4.166238010133856
19.847094,-101.607254,19.834213,-101.583443,0.02707182819832753,3.0136359150378205
20.471388,-98.194444,20.39985,-98.19993,0.07174804276076067,7.986992120127878
15.368747,-92.327694,15.366171,-92.312614,0.015298437044349734,1.7030220117770123
16.520395,-96.624905,16.538389,-96.674333,0.05260143743283567,5.855592015023267
25.096673,-111.530237,25.202194,-111.558603,0.1092671560762895,12.163619814412547
25.267521,-104.580332,25.236408,-104.574251,0.03170169285700361,3.5290324488416416
23.700693,-100.218604,23.67888333,-100.1924917,0.034022256197944564,3.7873575599551885
18.689199,-90.820753,18.618778,-90.848667,0.07575162464924758,8.432670855954239
16.321863,-93.190895,16.311,-93.2089,0.02102819045947827,2.3408581619491207
17.299939,-98.946732,17.31278,-98.948674,0.012987018326006983,1.4457148800510973
20.743234,-97.405982,20.678375,-97.385386,0.06805060688193869,7.5753935580974145
25.140113,-99.049594,25.1356666,-99.112027,0.0625911332535194,6.967644953781779
18.851534,-96.354743,18.841602,-96.371702,0.019653302648663953,2.1878056508492714
19.270057,-100.261204,19.264139,-100.271694,0.012044202920899617,1.3407606691545453
15.308558,-92.529597,15.26164,-92.617326,0.09948706531505372,11.074900110871779
18.560676,-96.980555,18.60035,-96.994825,0.04216229566805084,4.693506753767419
16.46894,-98.330074,16.486434,-98.289885,0.043831447124180314,4.879316693863752
24.424278,-104.355575,24.401444,-104.316889,0.04492213432151082,5.000731992670584
20.742827,-105.180862,20.74819374,-105.157753,0.023723991637746602,2.6409547491139516
17.706612,-93.234086,17.606085,-93.196115,0.10745917629499974,11.962355505159369
28.316005,-110.587312,28.2467,-110.6528,0.09535125153347623,10.614501320706573
16.600255,-92.531126,16.607333,-92.522055,0.011505699674513693,1.2808144877668641
19.298889,-104.765833,19.28761111,-104.7854167,0.022598940429630916,2.5157140486265135
18.783655,-96.334651,18.841602,-96.371702,0.06877958570681161,7.656543480882268
19.089492,-96.877961,19.099556,-96.884086,0.01178132933925385,1.3114975820457386
16.697757,-92.831187,16.7392,-92.785958,0.06134480165426116,6.828903320152351
18.999076,-99.918567,19.04025,-99.922444,0.04135612898954825,4.60376427911651
19.744207,-100.093821,19.73075278,-100.1199306,0.029372218982710432,3.269715417155325
17.430229,-92.812244,17.458861,-92.783197,0.0407862677012769,4.540327320506144
18.036905,-92.817662,18.04484445,-92.78066389,0.037840388606282846,4.212392059651406
20.025061,-97.471422,20.047831,-97.480839,0.02464047055151099,2.7429771817942035
18.76791,-99.349905,18.7689442,-99.3521261,0.0024500724172967256,0.27274206149347147
18.966492,-98.81995,18.966897,-98.8100987,0.009859621528748582,1.097573068580292
16.818139,-92.39547,16.7951,-92.362661,0.04009022327201345,4.462843654640537
17.733922,-92.781796,17.715775,-92.80682223,0.030913197780439897,3.441257176918569
17.418914,-91.024398,17.449308,-91.034069,0.03189550872771591,3.550608031569335
19.319847,-96.644641,19.363888,-96.657972,0.04601440254963887,5.122323291825799
20.168344,-101.936404,20.20716667,-101.9463889,0.04008613144142114,4.462388152059001
22.995749,-102.489821,22.93801,-102.490703,0.05774573616294246,6.428255349658754
19.609803,-100.093008,19.594806,-100.102417,0.017704216729359342,1.9708334063122819
16.535434,-98.176515,16.541056,-98.143167,0.03381857460034836,3.764683724510779
24.028848,-104.350384,24.017496,-104.351197,0.011381075212824148,1.2669412926915842
19.226232,-97.478237,19.193694,-97.434638,0.05440215294451792,6.056047665783734
19.187761,-97.143801,19.215501,-97.136282,0.028740963118867646,3.199444014392346
21.368038,-97.799357,21.341305,-97.811166,0.029225088023819446,3.2533367988115804
19.721388,-102.294444,19.647333,-102.250916,0.0859001153025987,9.562400835485287
19.42849,-96.355174,19.426667,-96.365,0.009993678251765127,1.1124962629864938
20.989047,-101.225751,21.004722,-101.239719,0.02099549115881335,2.337218075799102
17.14967,-93.423979,17.136,-93.3095,0.115292282226525,12.834336857456762
19.513044,-101.723048,19.49143333,-101.7599472,0.042761805603698126,4.760244199803675
19.980275,-99.16257,19.975233,-99.173194,0.011759725336921937,1.3090926245061498
